Time,Iteration,Fitness,Assignment,Local search,Similarity counter
22:06:46 06/12/2020,363,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,9
22:06:46 06/12/2020,364,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,10
22:06:46 06/12/2020,365,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,11
22:06:46 06/12/2020,366,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,12
22:06:46 06/12/2020,367,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,13
22:06:46 06/12/2020,368,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,14
22:06:47 06/12/2020,369,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,15
22:06:47 06/12/2020,370,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,16
22:06:47 06/12/2020,371,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,17
22:06:47 06/12/2020,372,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,18
22:06:47 06/12/2020,373,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",True,19
22:06:47 06/12/2020,374,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,20
22:06:47 06/12/2020,375,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,21
22:06:47 06/12/2020,376,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,22
22:06:47 06/12/2020,377,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",True,23
22:06:47 06/12/2020,378,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,24
22:06:47 06/12/2020,379,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,25
22:06:48 06/12/2020,380,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,26
22:06:48 06/12/2020,381,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,27
22:06:48 06/12/2020,382,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,28
22:06:48 06/12/2020,383,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,29
22:06:48 06/12/2020,384,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",True,30
22:06:48 06/12/2020,385,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,31
22:06:48 06/12/2020,386,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,32
22:06:48 06/12/2020,387,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,33
22:06:48 06/12/2020,388,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,34
22:06:48 06/12/2020,389,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,35
22:06:48 06/12/2020,390,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,36
22:06:49 06/12/2020,391,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,37
22:06:49 06/12/2020,392,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",True,38
22:06:49 06/12/2020,393,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,39
22:06:49 06/12/2020,394,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,40
22:06:49 06/12/2020,395,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,41
22:06:49 06/12/2020,396,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,42
22:06:49 06/12/2020,397,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,43
22:06:49 06/12/2020,398,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,44
22:06:49 06/12/2020,399,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,45
22:06:49 06/12/2020,400,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,46
22:06:49 06/12/2020,401,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",True,47
22:06:50 06/12/2020,402,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",True,48
22:06:50 06/12/2020,403,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,49
22:06:50 06/12/2020,404,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,50
22:06:50 06/12/2020,405,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,51
22:06:50 06/12/2020,406,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,52
22:06:50 06/12/2020,407,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",True,53
22:06:50 06/12/2020,408,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,54
22:06:50 06/12/2020,409,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,55
22:06:50 06/12/2020,410,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",True,56
22:06:50 06/12/2020,411,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,57
22:06:51 06/12/2020,412,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,58
22:06:51 06/12/2020,413,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,59
22:06:51 06/12/2020,414,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,60
22:06:51 06/12/2020,415,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,61
22:06:51 06/12/2020,416,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,62
22:06:51 06/12/2020,417,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,63
22:06:51 06/12/2020,418,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,64
22:06:51 06/12/2020,419,2492,"[19, 2, 17, 20, 12, 1, 4, 13, 18, 15, 6, 8, 11, 5, 3, 7, 10, 0, 9, 16, 14]",False,65
22:06:51 06/12/2020,420,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,0
22:06:51 06/12/2020,421,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,1
22:06:51 06/12/2020,422,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,2
22:06:52 06/12/2020,423,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,3
22:06:52 06/12/2020,424,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,4
22:06:52 06/12/2020,425,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,5
22:06:52 06/12/2020,426,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,6
22:06:52 06/12/2020,427,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,7
22:06:52 06/12/2020,428,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,8
22:06:52 06/12/2020,429,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,9
22:06:52 06/12/2020,430,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,10
22:06:52 06/12/2020,431,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,11
22:06:52 06/12/2020,432,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,12
22:06:52 06/12/2020,433,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,13
22:06:53 06/12/2020,434,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,14
22:06:53 06/12/2020,435,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,15
22:06:53 06/12/2020,436,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,16
22:06:53 06/12/2020,437,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,17
22:06:53 06/12/2020,438,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,18
22:06:53 06/12/2020,439,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,19
22:06:53 06/12/2020,440,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,20
22:06:53 06/12/2020,441,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,21
22:06:53 06/12/2020,442,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,22
22:06:53 06/12/2020,443,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,23
22:06:53 06/12/2020,444,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,24
22:06:53 06/12/2020,445,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,25
22:06:54 06/12/2020,446,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,26
22:06:54 06/12/2020,447,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,27
22:06:54 06/12/2020,448,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,28
22:06:54 06/12/2020,449,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,29
22:06:54 06/12/2020,450,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,30
22:06:54 06/12/2020,451,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,31
22:06:54 06/12/2020,452,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,32
22:06:54 06/12/2020,453,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,33
22:06:54 06/12/2020,454,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,34
22:06:54 06/12/2020,455,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,35
22:06:54 06/12/2020,456,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,36
22:06:55 06/12/2020,457,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,37
22:06:55 06/12/2020,458,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,38
22:06:55 06/12/2020,459,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,39
22:06:55 06/12/2020,460,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,40
22:06:55 06/12/2020,461,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,41
22:06:55 06/12/2020,462,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,42
22:06:55 06/12/2020,463,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,43
22:06:55 06/12/2020,464,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,44
22:06:55 06/12/2020,465,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,45
22:06:55 06/12/2020,466,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,46
22:06:56 06/12/2020,467,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,47
22:06:56 06/12/2020,468,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,48
22:06:56 06/12/2020,469,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,49
22:06:56 06/12/2020,470,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,50
22:06:56 06/12/2020,471,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,51
22:06:56 06/12/2020,472,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,52
22:06:56 06/12/2020,473,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,53
22:06:56 06/12/2020,474,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,54
22:06:56 06/12/2020,475,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,55
22:06:56 06/12/2020,476,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,56
22:06:57 06/12/2020,477,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,57
22:06:57 06/12/2020,478,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,58
22:06:57 06/12/2020,479,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,59
22:06:57 06/12/2020,480,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,60
22:06:57 06/12/2020,481,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,61
22:06:57 06/12/2020,482,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,62
22:06:57 06/12/2020,483,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,63
22:06:57 06/12/2020,484,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,64
22:06:57 06/12/2020,485,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,65
22:06:57 06/12/2020,486,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,66
22:06:57 06/12/2020,487,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,67
22:06:58 06/12/2020,488,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,68
22:06:58 06/12/2020,489,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,69
22:06:58 06/12/2020,490,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,70
22:06:58 06/12/2020,491,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,71
22:06:58 06/12/2020,492,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,72
22:06:58 06/12/2020,493,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,73
22:06:58 06/12/2020,494,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,74
22:06:58 06/12/2020,495,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,75
22:06:58 06/12/2020,496,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,76
22:06:58 06/12/2020,497,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,77
22:06:58 06/12/2020,498,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,78
22:06:59 06/12/2020,499,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,79
22:06:59 06/12/2020,500,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,80
22:06:59 06/12/2020,501,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,81
22:06:59 06/12/2020,502,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,82
22:06:59 06/12/2020,503,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,83
22:06:59 06/12/2020,504,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,84
22:06:59 06/12/2020,505,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,85
22:06:59 06/12/2020,506,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,86
22:06:59 06/12/2020,507,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,87
22:06:59 06/12/2020,508,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,88
22:07:00 06/12/2020,509,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,89
22:07:00 06/12/2020,510,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,90
22:07:00 06/12/2020,511,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,91
22:07:00 06/12/2020,512,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",True,92
22:07:00 06/12/2020,513,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,93
22:07:00 06/12/2020,514,2490,"[14, 16, 0, 11, 5, 1, 4, 10, 7, 6, 9, 12, 20, 19, 3, 18, 15, 17, 8, 2, 13]",False,94
22:07:00 06/12/2020,515,2488,"[16, 11, 9, 5, 12, 1, 4, 0, 7, 6, 15, 8, 20, 19, 14, 18, 10, 17, 2, 3, 13]",True,0
22:07:00 06/12/2020,516,2488,"[16, 11, 9, 5, 12, 1, 4, 0, 7, 6, 15, 8, 20, 19, 14, 18, 10, 17, 2, 3, 13]",False,1
22:07:00 06/12/2020,517,2488,"[16, 11, 9, 5, 12, 1, 4, 0, 7, 6, 15, 8, 20, 19, 14, 18, 10, 17, 2, 3, 13]",False,2
22:07:01 06/12/2020,518,2482,"[16, 14, 0, 11, 5, 1, 4, 18, 7, 6, 9, 12, 20, 19, 3, 10, 15, 8, 17, 2, 13]",False,0
22:07:01 06/12/2020,519,2482,"[16, 14, 0, 11, 5, 1, 4, 18, 7, 6, 9, 12, 20, 19, 3, 10, 15, 8, 17, 2, 13]",False,1
22:07:01 06/12/2020,520,2482,"[16, 14, 0, 11, 5, 1, 4, 18, 7, 6, 9, 12, 20, 19, 3, 10, 15, 8, 17, 2, 13]",True,2
22:07:01 06/12/2020,521,2482,"[16, 14, 0, 11, 5, 1, 4, 18, 7, 6, 9, 12, 20, 19, 3, 10, 15, 8, 17, 2, 13]",False,3
22:07:01 06/12/2020,522,2482,"[16, 14, 0, 11, 5, 1, 4, 18, 7, 6, 9, 12, 20, 19, 3, 10, 15, 8, 17, 2, 13]",False,4
