Time,Iteration loop,Iteration,Fitness,Assignment,Local search,Similarity counter
10:00:34 29/12/2020,1,151,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",True,0
10:00:34 29/12/2020,2,291,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,1
10:00:34 29/12/2020,3,444,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,2
10:00:34 29/12/2020,4,593,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,3
10:00:35 29/12/2020,5,745,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,4
10:00:35 29/12/2020,6,892,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,5
10:00:35 29/12/2020,7,1043,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,6
10:00:35 29/12/2020,8,1194,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,7
10:00:35 29/12/2020,9,1349,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,8
10:00:36 29/12/2020,10,1499,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,9
10:00:36 29/12/2020,11,1649,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,10
10:00:36 29/12/2020,12,1798,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,11
10:00:36 29/12/2020,13,1944,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,12
10:00:37 29/12/2020,14,2093,8266,"[7, 0, 14, 1, 15, 2, 6, 16, 17, 3, 10, 20, 8, 11, 21, 13, 4, 12, 18, 9, 5, 19]",False,13
10:00:37 29/12/2020,15,2241,7788,"[16, 0, 20, 17, 6, 9, 11, 8, 3, 12, 10, 21, 15, 5, 2, 13, 14, 4, 1, 19, 7, 18]",True,0
10:00:37 29/12/2020,16,2387,7788,"[16, 0, 20, 17, 6, 9, 11, 8, 3, 12, 10, 21, 15, 5, 2, 13, 14, 4, 1, 19, 7, 18]",False,1
10:00:38 29/12/2020,17,2539,7592,"[16, 2, 6, 1, 15, 0, 5, 8, 18, 17, 10, 21, 4, 20, 13, 7, 9, 11, 19, 3, 14, 12]",True,0
10:00:38 29/12/2020,18,2689,7592,"[16, 2, 6, 1, 15, 0, 5, 8, 18, 17, 10, 21, 4, 20, 13, 7, 9, 11, 19, 3, 14, 12]",False,1
10:00:38 29/12/2020,19,2846,7592,"[16, 2, 6, 1, 15, 0, 5, 8, 18, 17, 10, 21, 4, 20, 13, 7, 9, 11, 19, 3, 14, 12]",False,2
10:00:38 29/12/2020,20,2988,7592,"[16, 2, 6, 1, 15, 0, 5, 8, 18, 17, 10, 21, 4, 20, 13, 7, 9, 11, 19, 3, 14, 12]",False,3
10:00:39 29/12/2020,21,3140,7592,"[16, 2, 6, 1, 15, 0, 5, 8, 18, 17, 10, 21, 4, 20, 13, 7, 9, 11, 19, 3, 14, 12]",False,4
