Name,Best,Iteration,Worst,std_results,Mean,E best,E worst,E mean,std_e
BUR26E,5386879,30287,5399233,4386.913235218282,5389974.2,0.0,0.0022933501940548507,0.0005745813113678971,0.0008143701084093928
BUR26E,5387368,19665,5398958,3526.103516788909,5388988.7,9.077612472825173e-05,0.0022423002261606397,0.00039163679005973335,0.0006545726229954134
BUR26E,5387420,54379,5400926,5236.733932307214,5392152.5,0.00010042920956642984,0.002607632360036303,0.0009789527479640808,0.0009721276331447605
BUR26E,5389388,15336,5406280,6256.110332218325,5396661.6,0.00046576134344209326,0.003601528825874871,0.0018160051488068745,0.0011613608421905015
