Name,Best,Iteration,Worst,std_results,Mean,E best,E worst,E mean,std_e
LIPA60B,3030652,30878,3048673,6497.232837481233,3038475.9,0.20257525886510047,0.20972606626232324,0.20567981477182767,0.002578128884953079
LIPA60B,2996958,51464,3025081,8388.882142454977,3006676.6,0.18920534019010887,0.20036466300416447,0.19306172089987247,0.0033287431595747778
LIPA60B,3021773,139074,3036627,4477.885145666175,3027957.6,0.19905203491082818,0.20494616359837867,0.2015061097917374,0.0017768433618302948
LIPA60B,3048551,20183,3068905,6176.258378302801,3060002.0,0.20967765615730904,0.21775420761189382,0.21422146035827447,0.0024507648908898916
