Name,Best,Iteration,Worst,std_results,Mean,E best,E worst,E mean,std_e
WIL50,49298,34120,50190,300.8832183939661,49726.6,0.009873811864962308,0.028146509341199607,0.01865372009177316,0.006163618862544373
WIL50,49000,23384,49312,106.28598736950752,49100.4,0.0037692559816453622,0.010160603080957063,0.005825958702064926,0.002177277682921737
WIL50,49116,144927,49826,200.07376417489405,49393.2,0.006145526057030482,0.020689937725335956,0.011823992133726587,0.004098528436883277
WIL50,49414,21371,50588,418.95510234126255,49963.6,0.012250081940347428,0.03629957391019338,0.02350868567682724,0.008582331660547005
