Name,Best,Iteration,Worst,std_results,Mean,E best,E worst,E mean,std_e
CHR22B,6434,42951,7050,167.92604192189953,6684.6,0.03874717468517921,0.13819825637713917,0.07920568291895388,0.02711108200224403
CHR22B,6458,42221,6682,70.71727747399028,6564.6,0.042621892153697126,0.07878592185986438,0.059832095576364284,0.011417061264770791
CHR22B,6466,96196,6818,102.4152766382481,6648.0,0.0439134646432031,0.10074265418146594,0.073296738779464,0.016534594226388134
CHR22B,6628,18888,7226,175.14489239864614,7005.2,0.07006780755569907,0.16661285114627059,0.13096545043590568,0.028276540587446903
