E1,E2,E3,E4,E5
0.15649888394331224,0.0,0.1700368496823531,0.1668537767622469,0.1648858188157912
0.1524837214216845,0.15822249811789257,0.16805568396444467,0.0,0.16659622521891881
0.1663915047614016,0.0,0.16822078110760372,0.15791871937447993,0.1667349068191724
0.157225311373212,0.16845852099375272,0.14659965923949653,0.16870946865135444,0.18016721038659148
0.17271802728725583,0.0,0.16127349332347152,0.1608310329798053,0.1647207216726322
0.15836778360387252,0.0,0.1603555532075073,0.16748114590625124,0.16652358247592883
0.16005837834982103,0.15988667732093564,0.16645754361866522,0.1691651367664734,0.16771888579240024
0.18164648078929643,0.1702085507112385,0.0,0.1632084318412954,0.16923117562373702
